discontinuidad	discontinuity	Technological Sciences > Environmental technology and engineering
discordancia	unconformity	Technological Sciences > Environmental technology and engineering
discordancia	angular unconformity	Earth and Space Sciences > Geology
diseño experimental	experimental design	Life sciences > Biochemistry and Molecular Biology
diseño experimental	esperimental design	Life sciences > Animal Biology
disnea	dyspnea	Medical Sciences > Pharmacology
disnea	dyspnoea	Medical Sciences > Medical diagnostic and Treatment Technology
disolución	dissolution	Medical Sciences > Pharmaceutical Technology
disolución	solution	Chemistry > Physical chemistry
disolución	dissolution; solution	Technological Sciences > Environmental technology and engineering
disolución	disolution	Life sciences > Animal Biology
disolución	solution	Chemistry > Analytical chemistry
disolución	solution	Technological Sciences > Electronic technology
disolución	solution	Physics > Fluids (physics of)
disolución diluida	dilute solution	Chemistry > Physical chemistry
disolución diluida	diluite solution	Physics > Thermodynamics
disolución madre	stock solution	Chemistry > Physical chemistry
disolución madre	mother solution	Life sciences > Cell biology
disolver	dissolve	Technological Sciences > Food technology
disolver	dissolve	Technological Sciences > Environmental technology and engineering
disolver	dissolve	Life sciences > Microbiology
disparador	trigger	Technological Sciences > Computer technology
disparador	opening mechanism; release; releaser	Technological Sciences > Electrical technology and engineering
disparo	firing	Technological Sciences > Computer technology
disparo	triggering; tripping	Technological Sciences > Electrical technology and engineering
dispersión	dispersion; scatter; spread	Technological Sciences > Construction technology
dispersión	dispersion	Economic Sciences > Econometrics
dispersión	dispersion	Chemistry > Analytical chemistry
dispersión	dispersion	Medical Sciences > Medical diagnostic and Treatment Technology
dispersión	dispersion; scattering	Physics > Electro-magnetism
dispersión	dispersion	Medical Sciences > Pharmaceutical Technology
dispersión	scattering	Physics > Theoretical physics
dispersión	dispersion	Chemistry > Physical chemistry
dispersión	dispersion	Technological Sciences > Environmental technology and engineering
dispersión	spread	Mathematics > Statistics
dispersión	dispersion	Physics > Optics
disponibilidad	availability	Technological Sciences > Environmental technology and engineering
disponibilidad	availability	Technological Sciences > Computer technology
disponibilidad	availability	Physics > Electro-magnetism
disponibilidad	availability	Technological Sciences > Telecommunications technology
disponibilidad	availability	Mathematics > Analysis and functional analysis
disposición	order	Technological Sciences > Projects
disposición	provision	Medical Sciences > Nutritional sciences
distribución de cargas	load distribution	Technological Sciences > Construction technology
distribución de cargas	charge distribution	Chemistry > Organic chemistry
distribución normal	Gaussian distribution	Technological Sciences > Telecommunications technology
distribución normal	normal distribution	Mathematics > Statistics
distribución normal	Gaussian distribution; normal distribution	Technological Sciences > Environmental technology and engineering
distribución normal	normal distribution	Economic Sciences > Econometrics
distribución normal	normal distribution	Medical Sciences > Pharmaceutical Technology
distribución t	t-distribution	Economic Sciences > Econometrics
distribución t	Student's t-distribution; t distribution	Mathematics > Statistics
dividendo	dividend	Economic Sciences > General economics
dividendo	dividend	Economic Sciences > Organization and management of enterprises
divisa	foreign currency; foreign exchange	Economic Sciences > Organization and management of enterprises
divisa	currency	Economic Sciences > General economics
divisa	foreign exchange	Economic Sciences > Economic theory
división	division	Mathematics > Algebra
división	division	Mathematics > Analysis and functional analysis
división	division	Technological Sciences > Instrumentation technology
dominio	domain	Mathematics > Analysis and functional analysis
dominio	domain	Life sciences > Biochemistry and Molecular Biology
dominio	domain	Mathematics > Algebra
dominio	domain	Technological Sciences > Computer technology
dominio	domain	Medical Sciences > Microbiology
dominio	domain	Technological Sciences > Telecommunications technology
dosificación	dosage; dosification	Medical Sciences > Pharmacology
dosificación	dosage	Medical Sciences > Pharmaceutical Technology
dosificación	dosing	Technological Sciences > Environmental technology and engineering
durabilidad	sustainability	Technological Sciences > Environmental technology and engineering
durabilidad	durability	Technological Sciences > Computer technology
duración	duration	Technological Sciences > Telecommunications technology
duración	duration	Technological Sciences > Projects
duración	length	Medical Sciences > Pharmaceutical Technology
duración	duration	Medical Sciences > Pharmacology
ECA	ACE; angiotensin converting enzyme	Chemistry > Organic chemistry
ECA	MAE; mean absolute error	Economic Sciences > Econometrics
ecuación de Bernoulli	Bernoulli´s equation	Physics > Fluids (physics of)
ecuación de Bernoulli	Bernoulli equation	Physics > Mechanics
ecuación de Bernoulli	Bernoulli differential equation; Bernoulli equation	Mathematics > Analysis and functional analysis
ecuación de continuidad	continuity equation	Technological Sciences > Environmental technology and engineering
ecuación de continuidad	continuity equation	Physics > Fluids (physics of)
ecuación de continuidad	balance equation	Physics > Thermodynamics
ecuación de continuidad	continuity equation	Technological Sciences > Electrical technology and engineering
ecuación de continuidad	continuity equation	Physics > Mechanics
ecuación de continuidad	continuity equation	Physics > General Physics specialities
ecuación de continuidad	continuity equation	Physics > Theoretical physics
ecuación de Euler	Euler equation	Physics > General Physics specialities
ecuación de Euler	Euler's equation	Mathematics > Analysis and functional analysis
ecuación de Euler	Euler's equation	Physics > Fluids (physics of)
ecuación de Maxwell	Maxwell's equations	Physics > Optics
ecuación de Maxwell	electromagnetic field equations; Maxwell equations; Maxwell field equations; Maxwell's equation	Physics > Electro-magnetism
ecuación homogénea	homogeneus equation	Physics > General Physics specialities
ecuación homogénea	homogeneous differential equation	Mathematics > Analysis and functional analysis
ecuaciones de Maxwell	Maxwell's equations	Technological Sciences > Electrical technology and engineering
ecuaciones de Maxwell	electromagnetic field equations; Maxwell equations; Maxwell field equations; Maxwell's equation	Physics > Electro-magnetism
ecuaciones de Maxwell	Maxwell equations	Physics > Theoretical physics
edad	age	Earth and Space Sciences > Geology
edad	age	Life sciences > Animal Biology
edema periférico	peripheral edema	Medical Sciences > Pathology
edema periférico	peripheral oedema	Medical Sciences > Pharmacology
efectivo	cash	Economic Sciences > Organization and management of enterprises
efectivo	cash	Economic Sciences > General economics
efecto	effect	Technological Sciences > Environmental technology and engineering
efecto	action; effect	Medical Sciences > Pharmaceutical Technology
efecto	effect	Medical Sciences > Public health
efecto	effect	Medical Sciences > Pharmacology
eficacia	efficiency	Medical Sciences > Pharmaceutical Technology
eficacia	efficacy	Medical Sciences > Pharmacology
eficacia	efficiency	Chemistry > Analytical chemistry
eficacia	effectiveness; efficacy	Life sciences > Biochemistry and Molecular Biology
eficacia	efficacy	Technological Sciences > Environmental technology and engineering
eficiencia	efficiency; throughput; yield	Technological Sciences > Environmental technology and engineering
eficiencia	efficiency	Life sciences > Animal Biology
eficiencia	efficiency	Mathematics > Statistics
eficiencia	efficiency	Technological Sciences > Instrumentation technology
eficiencia	efficiency	Economic Sciences > Organization and management of enterprises
eficiencia	efficiency	Physics > Fluids (physics of)
eficiencia	efficiency	Physics > Electro-magnetism
eficiencia	efficiency	Technological Sciences > Projects
eficiencia	efficiency	Technological Sciences > Telecommunications technology
eficiencia	efficiency	Economic Sciences > General economics
eficiencia	efficiency	Medical Sciences > Pharmacology
eficiencia	eficiency	Economic Sciences > Econometrics
eficiencia	efficiency	Technological Sciences > Computer technology
eje	axis	Mathematics > Algebra
eje	axis	Technological Sciences > Projects
eje	axis	Physics > Electro-magnetism
eje	axis	Physics > Aplied Physics
eje	axis	Mathematics > Analysis and functional analysis
eje	axis	Technological Sciences > Environmental technology and engineering
eje	axis	Physics > General Physics specialities
eje	shaft	Technological Sciences > Electrical technology and engineering
eje	axis	Earth and Space Sciences > Geology
eje	axle; shaft	Technological Sciences > Mechanical engineering and technology
eje	axis	Technological Sciences > Construction technology
eje	axis	Medical Sciences > Pharmaceutical Technology
eje	axis	Technological Sciences > Industrial technology
eje de revolución	axis of revolution	Technological Sciences > Construction technology
eje de revolución	axis of revolution; axis of rotation	Technological Sciences > Mechanical engineering and technology
eje de revolución	axis of rotation; rotation axis	Technological Sciences > Industrial technology
eje de rotación	axis of revolution; axis of rotation	Technological Sciences > Mechanical engineering and technology
eje de rotación	axis of rotation; rotation axis	Physics > Mechanics
eje de rotación	axis of rotation; rotation axis	Physics > Aplied Physics
eje de rotación	axis of rotation; rotation axis	Physics > Electro-magnetism
eje de rotación	axis of rotation	Life sciences > Biochemistry and Molecular Biology
eje de rotación	rotation axis	Technological Sciences > Environmental technology and engineering
eje de transmisión	dumb-bell shaft; spacer shaft	Technological Sciences > Electrical technology and engineering
eje de transmisión	drive shaft	Technological Sciences > Mechanical engineering and technology
eje de transmisión	transmission axis	Physics > Electro-magnetism
ejecución	execution	Technological Sciences > Projects
ejecución	execution; program execution	Technological Sciences > Computer technology
ejercicio físico	physical exercise	Life sciences > Human physiology
ejercicio físico	exercise; physical exercise	Medical Sciences > Pharmacology
ejercicio físico	exercise	Life sciences > Animal Biology
ejes coordenados	coordinated axes	Technological Sciences > Construction technology
ejes coordenados	coodinate axes	Mathematics > Analysis and functional analysis
electrolito	electrolyte	Chemistry > Physical chemistry
electrolito	electrolyte	Technological Sciences > Environmental technology and engineering
electrolito	electrolite	Life sciences > Animal Biology
electrolito	electrolyte	Life sciences > Human physiology
electrolito	electrolyte	Chemistry > Analytical chemistry
electrolito	electrolyte	Medical Sciences > Pharmaceutical Technology
elemento	element	Mathematics > Algebra
elemento	element	Technological Sciences > Computer technology
elemento	element	Technological Sciences > Construction technology
elemento	element	Technological Sciences > Projects
elemento	element	Economic Sciences > Organization and management of enterprises
elemento	element	Mathematics > Analysis and functional analysis
elemento	element	Technological Sciences > Environmental technology and engineering
elemento	element	Physics > General Physics specialities
elemento	element	Mathematics > Statistics
elemento	component; element	Technological Sciences > Electrical technology and engineering
elemento activo	active component; active element	Technological Sciences > Electronic technology
elemento activo	live part	Technological Sciences > Electrical technology and engineering
elemento estructural	structural part	Technological Sciences > Mechanical engineering and technology
elemento estructural	structural element	Technological Sciences > Construction technology
elemento geométrico	geometric element	Technological Sciences > Industrial technology
elemento geométrico	geometric feature	Technological Sciences > Mechanical engineering and technology
elemento magnético	magnetis element	Earth and Space Sciences > Geology
elemento magnético	magnetic element	Technological Sciences > Environmental technology and engineering
elemento pasivo	pasive element	Physics > Electro-magnetism
elemento pasivo	passive component; passive element	Technological Sciences > Electronic technology
elemento pasivo	passive element	Technological Sciences > Electrical technology and engineering
eliminación	elimination	Technological Sciences > Telecommunications technology
eliminación	elimination; removal	Technological Sciences > Environmental technology and engineering
eliminación	elimination	Medical Sciences > Pharmacology
emisión	emission	Chemistry > Analytical chemistry
emisión	emission	Medical Sciences > Medical diagnostic and Treatment Technology
emisión	discharge; dump; dumping; emission; release	Technological Sciences > Environmental technology and engineering
emisión	emission	Physics > Electro-magnetism
emisión	emission	Physics > Theoretical physics
emisión	issue	Economic Sciences > Organization and management of enterprises
emisión	emission	Physics > General Physics specialities
emisión	issue	Economic Sciences > General economics
emisión	emission	Technological Sciences > Telecommunications technology
emisor	emitter; sender; source	Technological Sciences > Environmental technology and engineering
emisor	emitter; transmitter	Technological Sciences > Telecommunications technology
emisor	emitter	Technological Sciences > Electronic technology
emisor	emitter	Physics > Electro-magnetism
emisor	emitter	Physics > Aplied Physics
emitir	emit	Physics > Electro-magnetism
emitir	emit	Physics > Aplied Physics
emitir	emit	Physics > General Physics specialities
emitir	emit	Technological Sciences > Environmental technology and engineering
emitir	emit	Technological Sciences > Computer technology
empotrar	fix	Technological Sciences > Construction technology
empotrar	build in; embed	Technological Sciences > Mechanical engineering and technology
empresa	firm	Economic Sciences > Economic theory
empresa	enterprise	Technological Sciences > Instrumentation technology
empresa	enterprise	Economic Sciences > General economics
empresa	company; enterprise; firm	Economic Sciences > Organization and management of enterprises
empresaria	employer; enterpriser; entrepreneur	Economic Sciences > Organization and management of enterprises
empresaria	entrepreneur	Economic Sciences > General economics
empuje	buoyancy	Physics > General Physics specialities
empuje	buoyancy	Physics > Aplied Physics
empuje	thrust	Physics > Fluids (physics of)
emulsificante	emulsifier	Technological Sciences > Food technology
emulsificante	emulsifying	Medical Sciences > Pharmaceutical Technology
encuesta epidemiológica	epidemiologic survey	Medical Sciences > Public health
encuesta epidemiológica	epidemiological questionnaire	Medical Sciences > Microbiology
energía de enlace	bond energy	Physics > General Physics specialities
energía de enlace	binding energy	Technological Sciences > Environmental technology and engineering
energía eléctrica	electric energy; electrical energy	Technological Sciences > Environmental technology and engineering
energía eléctrica	electric energy	Chemistry > Physical chemistry
energía eléctrica	electric energy; electrical energy	Physics > Electro-magnetism
energía eléctrica	electric power; electrical energy	Technological Sciences > Electrical technology and engineering
energía eléctrica	electric energy; electric power; electrical energy	Technological Sciences > Electronic technology
energía útil	available energy	Technological Sciences > Environmental technology and engineering
energía útil	useful energy	Technological Sciences > Chemical technology and engineering
enfermedad	illnes	Life sciences > Animal Biology
enfermedad	disease	Medical Sciences > Pharmacology
enlace	link	Medical Sciences > Pharmaceutical Technology
enlace	link	Technological Sciences > Instrumentation technology
enlace	link	Technological Sciences > Telecommunications technology
enlace	bond	Physics > Aplied Physics
enlace	bond	Technological Sciences > Environmental technology and engineering
enlace	bond	Physics > General Physics specialities
enlace	link; bond	Physics > Electro-magnetism
enlace	bond	Technological Sciences > Electronic technology
enlace	binding; link	Technological Sciences > Computer technology
enlace	bond	Chemistry > Analytical chemistry
enlace intermolecular	intermolecular bond	Chemistry > Organic chemistry
enlace intermolecular	intermolecular link	Technological Sciences > Environmental technology and engineering
ensamblaje	assembly	Technological Sciences > Computer technology
ensamblaje	assembly	Economic Sciences > Organization and management of enterprises
ensamblaje	assembling; mounting	Technological Sciences > Mechanical engineering and technology
ensanchamiento	widening	Technological Sciences > Projects
ensanchamiento	expansion area	Physics > Fluids (physics of)
ensayo	assay	Life sciences > Biochemistry and Molecular Biology
ensayo	experiment; test; trial	Technological Sciences > Environmental technology and engineering
ensayo	test	Technological Sciences > Electrical technology and engineering
ensayo	assay	Medical Sciences > Pharmaceutical Technology
ensayo	trial	Medical Sciences > Pharmacology
entidad de crédito	credit institution	Economic Sciences > General economics
entidad de crédito	credit institution	Economic Sciences > Organization and management of enterprises
entidad financiera	financial institution	Technological Sciences > Projects
entidad financiera	financial institution	Economic Sciences > General economics
entidad financiera	financial institution	Economic Sciences > Organization and management of enterprises
entorno	environment	Technological Sciences > Computer technology
entorno	medium; surroundings	Physics > Thermodynamics
entorno	neighborhood; neighbourhood	Mathematics > Analysis and functional analysis
entorno	environment; medium	Technological Sciences > Environmental technology and engineering
entorno	neighborhood	Mathematics > Topology
entorno reducido	abridged neighbourhood	Mathematics > Analysis and functional analysis
entorno reducido	punctured neighborhood	Mathematics > Topology
entrada	input	Technological Sciences > Computer technology
entrada	input	Technological Sciences > Instrumentation technology
entrada	entrance	Medical Sciences > Pharmaceutical Technology
entrada	entrance	Technological Sciences > Projects
entrada	input; input-signal	Technological Sciences > Telecommunications technology
entrada	input	Technological Sciences > Electrical technology and engineering
envolvente	outer sheath; oversheath; sheath; enclosure	Technological Sciences > Electrical technology and engineering
envolvente	envelope; wave envelope	Technological Sciences > Telecommunications technology
epidemia	epidemic	Medical Sciences > Public health
epidemia	disease outbreak; epidemic outbreak	Medical Sciences > Microbiology
epitelio	epithelial tissue; epithelium	Life sciences > Cell biology
epitelio	ephitelium	Life sciences > Human physiology
equilibrio	equilibrium; mechanical equilibrium	Physics > Electro-magnetism
equilibrio	equilibrium	Chemistry > Analytical chemistry
equilibrio	equilibrium	Economic Sciences > Economic theory
equilibrio	equilibrium	Physics > Aplied Physics
equilibrio	equilibrium	Chemistry > Physical chemistry
equilibrio	equilibrium	Technological Sciences > Environmental technology and engineering
equilibrio	equilibrium; mechanical equilibrium	Physics > Mechanics
equilibrio	equilibrium	Technological Sciences > Construction technology
equilibrio	equilibrium	Medical Sciences > Pharmaceutical Technology
equilibrio ácido-base	acid-base balance	Life sciences > Human physiology
equilibrio ácido-base	acid-base equilibrium	Chemistry > Analytical chemistry
equilibrio ácido-base	acid-base balance	Medical Sciences > Pathology
equilibrio químico	chemical equlibrium	Life sciences > Biochemistry and Molecular Biology
equilibrio químico	chemical equilibrium	Chemistry > Physical chemistry
equilibrio químico	chemical equilibrium	Technological Sciences > Environmental technology and engineering
equivalencia	equivalence	Technological Sciences > Electrical technology and engineering
equivalencia	equivalence	Physics > Thermodynamics
equivalencia	equivalence; equivalence	Mathematics > Analysis and functional analysis
equivalencia	equivalencia	Technological Sciences > Environmental technology and engineering
equivalencia	equivalence	Technological Sciences > Construction technology
equivalencia	equivalence	Mathematics > Algebra
equivalencia	equivalence	Chemistry > Analytical chemistry
eritromicina	erytromycin	Medical Sciences > Microbiology
eritromicina	erythromycin	Medical Sciences > Pharmacology
eritropoyetina	erythropoietin	Life sciences > Human physiology
eritropoyetina	erythropoietin	Life sciences > Cell biology
error	error	Mathematics > Analysis and functional analysis
error	error	Chemistry > Analytical chemistry
error	error; fault; mistake	Technological Sciences > Computer technology
error	error	Physics > General Physics specialities
error	error	Mathematics > Statistics
error	error	Technological Sciences > Telecommunications technology
error	error	Technological Sciences > Instrumentation technology
error	error; failure	Medical Sciences > Pharmacology
error sistemático	systematic error	Physics > General Physics specialities
error sistemático	systematic error	Chemistry > Analytical chemistry
error sistemático	sistematic error	Life sciences > Biochemistry and Molecular Biology
error sistemático	systematic error	Technological Sciences > Construction technology
escala	scale	Technological Sciences > Electrical technology and engineering
escala	scale	Physics > Aplied Physics
escala	scale	Technological Sciences > Electronic technology
escala	scale	Physics > Electro-magnetism
escala	scale	Medical Sciences > Pharmaceutical Technology
escala	scale	Earth and Space Sciences > Geology
escala	scale	Technological Sciences > Mechanical engineering and technology
escala	scale	Technological Sciences > Industrial technology
escala	scale	Mathematics > Analysis and functional analysis
escala	scale	Physics > General Physics specialities
escala	scale	Technological Sciences > Environmental technology and engineering
escala	scale	Technological Sciences > Projects
escala	scale	Technological Sciences > Construction technology
escala de ampliación	increase escale	Technological Sciences > Industrial technology
escala de ampliación	magnifying scale	Technological Sciences > Mechanical engineering and technology
escala de integración	integration scale	Technological Sciences > Electronic technology
escala de integración	scale of integration	Technological Sciences > Computer technology
escalar	scalar	Physics > General Physics specialities
escalar	scalar	Mathematics > Analysis and functional analysis
escalar	put on scale; scale	Technological Sciences > Mechanical engineering and technology
escalar	scale	Technological Sciences > Telecommunications technology
esclavo	slave	Technological Sciences > Instrumentation technology
esclavo	slave	Technological Sciences > Computer technology
escuadra	set square	Technological Sciences > Industrial technology
escuadra	square	Technological Sciences > Mechanical engineering and technology
espacio	space	Physics > Aplied Physics
espacio	space	Physics > Electro-magnetism
espacio	space	Mathematics > Algebra
espacio	space	Physics > Mechanics
espacio	space	Technological Sciences > Construction technology
espacio	space	Technological Sciences > Industrial technology
espacio	space	Mathematics > Analysis and functional analysis
espacio	space	Physics > General Physics specialities
espacio	blank character; space character	Technological Sciences > Computer technology
espacio de probabilidad	probability space	Mathematics > Analysis and functional analysis
espacio de probabilidad	probability-space	Physics > Thermodynamics
espacio euclídeo	Euclidean space	Mathematics > Algebra
espacio euclídeo	euclidean space	Mathematics > Analysis and functional analysis
espacio euclídeo	Euclidean space	Mathematics > Topology
espacio libre	free-space	Technological Sciences > Telecommunications technology
espacio libre	free space	Physics > Electro-magnetism
especialidad	speciality	Medical Sciences > Pharmaceutical Technology
especialidad	speciality	Technological Sciences > Projects
especie	species; strain	Medical Sciences > Pharmacology
especie	species	Chemistry > Analytical chemistry
especie	species	Technological Sciences > Environmental technology and engineering
especie	species	Medical Sciences > Pharmaceutical Technology
especificación	specification	Economic Sciences > Econometrics
especificación	specification	Technological Sciences > Projects
especificación	specification	Technological Sciences > Computer technology
espectro	spectrum	Life sciences > Biochemistry and Molecular Biology
espectro	spectra; spectrum	Chemistry > Analytical chemistry
espectro	spectrum	Physics > Electro-magnetism
espectro	sprectrum	Technological Sciences > Electronic technology
espectro	spectrum	Medical Sciences > Pharmacology
espectro	spectrum	Medical Sciences > Pharmaceutical Technology
espectro	spectrum	Technological Sciences > Telecommunications technology
espectro	spectrum	Physics > Theoretical physics
espectro	spectra	Mathematics > Analysis and functional analysis
espectro	spectrum	Physics > General Physics specialities
espectro	spectrum	Chemistry > Physical chemistry
espectro	spectrum	Physics > Optics
espectro visible	visible spectrum	Chemistry > Physical chemistry
espectro visible	visible spectrum	Physics > Optics
espectro visible	visible spectrum	Physics > Electro-magnetism
esquema	pattern	Technological Sciences > Computer technology
esquema	diagram	Technological Sciences > Electrical technology and engineering
esquema	diagram; scheme	Technological Sciences > Telecommunications technology
esquizofrenia	eschizophrenia	Chemistry > Organic chemistry
esquizofrenia	schizophrenia	Medical Sciences > Pharmacology
estabilidad	stability	Technological Sciences > Environmental technology and engineering
estabilidad	stability	Technological Sciences > Food technology
estabilidad	stability	Physics > General Physics specialities
estabilidad	stability	Technological Sciences > Electrical technology and engineering
estabilidad	stability	Technological Sciences > Telecommunications technology
estabilidad	stability	Physics > Thermodynamics
estabilidad	stability	Medical Sciences > Pharmaceutical Technology
estabilidad	stability	Technological Sciences > Construction technology
estabilidad estática	steady-state stability	Technological Sciences > Electrical technology and engineering
estabilidad estática	static stability	Technological Sciences > Construction technology
estación	station	Technological Sciences > Construction technology
estación	season	Technological Sciences > Environmental technology and engineering
estación	station	Economic Sciences > Organization and management of enterprises
estación	station	Technological Sciences > Telecommunications technology
estación	season	Earth and Space Sciences > Metereology and Oceanography
estación	station	Physics > Electro-magnetism
estadístico	statistic	Mathematics > Statistics
estadístico	statistic	Technological Sciences > Telecommunications technology
estadístico	statistical	Medical Sciences > Pharmacology
estadístico	statistic	Economic Sciences > Econometrics
estado	state	Technological Sciences > Computer technology
estado	state	Medical Sciences > Pharmacology
estado	state	Physics > Electro-magnetism
estado	state	Technological Sciences > Instrumentation technology
estado	state	Physics > Theoretical physics
estado	status	Mathematics > Statistics
estado	state	Chemistry > Physical chemistry
estado	state	Physics > General Physics specialities
estado de equilibrio	state of equilibrium	Technological Sciences > Construction technology
estado de equilibrio	equilibrium state	Physics > Thermodynamics
estado de equilibrio	steady state	Life sciences > Biochemistry and Molecular Biology
estado de equilibrio	equilibrium state; state of equilibrium	Physics > Electro-magnetism
estado energético	energetic state	Life sciences > Biochemistry and Molecular Biology
estado energético	energy level; energy state	Physics > General Physics specialities
estado estacionario	steady-state	Technological Sciences > Electrical technology and engineering
estado estacionario	steady state	Physics > General Physics specialities
estado estacionario	stable condition; stationary phase; steady state	Technological Sciences > Environmental technology and engineering
estado estacionario	stationary state	Physics > Thermodynamics
estado ligado	bound state	Physics > Theoretical physics
estado ligado	constrained state	Physics > Thermodynamics
estado sólido	solid state	Medical Sciences > Pharmaceutical Technology
estado sólido	solid state	Chemistry > Physical chemistry
estado sólido	solid state	Technological Sciences > Environmental technology and engineering
estado sólido	solid-state	Technological Sciences > Electronic technology
estafilococo	staphylococcus	Technological Sciences > Environmental technology and engineering
estafilococo	staphylococcus	Medical Sciences > Microbiology
estafilococo	Staphylococcus	Medical Sciences > Pharmacology
estandarización	standardization	Technological Sciences > Projects
estandarización	standardisation	Chemistry > Analytical chemistry
estandarización	standardization	Technological Sciences > Food technology
estática	statics	Physics > Mechanics
estática	static	Technological Sciences > Construction technology
estática	statics	Physics > Aplied Physics
estéril	sterile	Medical Sciences > Microbiology
estéril	sterility	Life sciences > Cell biology
esteroide	steroid	Chemistry > Organic chemistry
esteroide	steroid	Medical Sciences > Pharmaceutical Technology
esteroide	steroid	Life sciences > Cell biology
esteroide	steroid	Life sciences > Animal Biology
estimación	estimation	Economic Sciences > Econometrics
estimación	estimation	Mathematics > Statistics
estimación	estimation	Technological Sciences > Environmental technology and engineering
estimador de máxima verosimilitud	maximum likelihood estimator	Mathematics > Statistics
estimador de máxima verosimilitud	maximun likelihood estimator	Economic Sciences > Econometrics
estimador eficiente	efficient estimator	Economic Sciences > Econometrics
estimador eficiente	efficient-estimator	Mathematics > Statistics
estradiol	estradiol	Medical Sciences > Pharmacology
estradiol	estradiol	Life sciences > Human physiology
estrategia	strategy	Medical Sciences > Pharmacology
estrategia	strategy	Technological Sciences > Instrumentation technology
estrategia	strategy	Economic Sciences > Organization and management of enterprises
estratificación	bedding	Earth and Space Sciences > Geology
estratificación	stratification	Technological Sciences > Environmental technology and engineering
estrógeno	estrogen; oestrogen	Medical Sciences > Pharmacology
estrógeno	strogen	Chemistry > Organic chemistry
estrógeno	estrogen	Life sciences > Human physiology
estructura	structure	Technological Sciences > Construction technology
estructura	structure	Medical Sciences > Pharmaceutical Technology
estructura	structure	Technological Sciences > Electrical technology and engineering
estructura	structure	Technological Sciences > Environmental technology and engineering
estructura	structure	Technological Sciences > Projects
estructura	structure	Physics > Electro-magnetism
estructura	structure	Mathematics > Algebra
estructura	structure	Medical Sciences > Pharmacology
estructura cristalina	crystal structure	Earth and Space Sciences > Geology
estructura cristalina	crystal structure	Physics > General Physics specialities
estructura cristalina	crystalline structure	Technological Sciences > Environmental technology and engineering
estructura cristalina	crystalline structure	Chemistry > Physical chemistry
estructura plana	flat structure	Chemistry > Organic chemistry
estructura plana	planar structure	Technological Sciences > Construction technology
estructura rígida	rigid structure	Chemistry > Organic chemistry
estructura rígida	rigid structure	Technological Sciences > Construction technology
estructura rígida	tight structure	Technological Sciences > Mechanical engineering and technology
estudio previo	before study?	Technological Sciences > Projects
estudio previo	preliminary study; previous study; previous test	Technological Sciences > Environmental technology and engineering
estufa	heater	Medical Sciences > Pharmaceutical Technology
estufa	oven	Chemistry > Physical chemistry
estufa	stove	Life sciences > Cell biology
etanol	ethanol	Medical Sciences > Pharmacology
etanol	ethanol	Medical Sciences > Pharmaceutical Technology
etanol	ethanol	Life sciences > Cell biology
etanol	ethanol	Chemistry > Physical chemistry
éter	ether	Chemistry > Physical chemistry
éter	ether	Medical Sciences > Pharmaceutical Technology
eucariota	eukaryote	Life sciences > Cell biology
eucariota	eukaryote	Medical Sciences > Microbiology
evaluación	assessment; evaluation; valuation	Technological Sciences > Environmental technology and engineering
evaluación	assessment; evaluation	Technological Sciences > Projects
evaluación	assessment; evaluation	Medical Sciences > Pharmacology
evaluación	evaluation	Medical Sciences > Dentistry
evaluación	evaluation	Life sciences > Cell biology
evidencia	evidence	Medical Sciences > Pharmacology
evidencia	evidence; proof	Physics > Electro-magnetism
evidencia	evidence	Technological Sciences > Naval techonology
evidencia	proof	Technological Sciences > Environmental technology and engineering
evolución	evolution; progression	Medical Sciences > Pharmacology
evolución	evolution	Technological Sciences > Environmental technology and engineering
evolución	evolution	Physics > Theoretical physics
evolución	evolution	Life sciences > Biochemistry and Molecular Biology
evolución temporal	temporal evolution; time evolution	Physics > Thermodynamics
evolución temporal	time-evolution	Technological Sciences > Telecommunications technology
evolución temporal	time evolution	Physics > Theoretical physics
exactitud	accuracy	Chemistry > Analytical chemistry
exactitud	accuracy	Medical Sciences > Pharmaceutical Technology
exactitud	accuracy	Technological Sciences > Mechanical engineering and technology
exactitud	accuracy	Physics > General Physics specialities
exactitud	accuracy	Technological Sciences > Projects
exactitud	exactness	Life sciences > Biochemistry and Molecular Biology
existencia	existence	Technological Sciences > Telecommunications technology
existencia	existence	Mathematics > Analysis and functional analysis
éxito	success	Mathematics > Statistics
éxito	success	Medical Sciences > Pharmacology
expansión	dilation; expansion	Technological Sciences > Chemical technology and engineering
expansión	expansion	Physics > General Physics specialities
expansión	expansion	Technological Sciences > Environmental technology and engineering
expansión	espansion	Physics > Electro-magnetism
expansión	expansion	Economic Sciences > Economic theory
expansión	expansion	Physics > Thermodynamics
exploración	exploration; prospection	Technological Sciences > Environmental technology and engineering
exploración	examination	Medical Sciences > Pharmacology
exploración	evaluation	Medical Sciences > Dentistry
explotación	operating	Technological Sciences > Projects
explotación	exploitation	Technological Sciences > Environmental technology and engineering
expresión matemática	mathematic expression	Physics > Electro-magnetism
expresión matemática	mathematic representation; mathematical expression	Mathematics > Analysis and functional analysis
extensión	extension; file extension	Technological Sciences > Computer technology
extensión	extension	Technological Sciences > Environmental technology and engineering
extensión	extension	Earth and Space Sciences > Geology
extensión	spread	Life sciences > Microbiology
exterior	exterior	Mathematics > Analysis and functional analysis
exterior	outside part	Physics > Electro-magnetism
exudado	exudate	Technological Sciences > Food technology
